shipment_id,origin_city,origin_state,origin_latitude,origin_longitude,destination_city,destination_state,destination_latitude,destination_longitude,distance_miles,estimated_travel_time_hours,weight_lbs,volume_cu_ft,driver_id,fuel_cost_usd,toll_cost_usd
SHP05870,Portland,OR,45.515232,-122.678447,San Francisco,CA,37.774929,-122.419416,604.31,13.26,62813,2365,DRV172,450.34,7.63
SHP05871,Milwaukee,WI,43.038902,-87.906474,Virginia Beach,VA,36.852929,-75.977985,869.44,18.51,76830,873,DRV175,655.78,6.33
SHP05872,Dallas,TX,32.776664,-96.796988,Washington,DC,38.907192,-77.036871,1182.84,25.61,50882,410,DRV110,773.23,22.02
SHP05873,Nashville,TN,36.162664,-86.781601,Denver,CO,39.739235,-104.990251,979.52,22.22,31215,1003,DRV038,641.34,30.2
SHP05874,Columbus,OH,39.961176,-82.998794,El Paso,TX,31.761857,-106.485022,1372.26,32.24,73910,3021,DRV062,1028.46,17.82
SHP05875,Charlotte,NC,35.227085,-80.843124,Colorado Springs,CO,38.833882,-104.821363,1294.18,28.43,1480,3242,DRV152,820.61,45.39
SHP05876,Baltimore,MD,39.290385,-76.612189,Memphis,TN,35.149534,-90.04898,890.94,20.35,62837,3774,DRV130,680.5,28.1
SHP05877,Phoenix,AZ,33.448376,-112.074037,Portland,OR,45.515232,-122.678447,1020.31,23.71,8629,3462,DRV065,672.78,39.11
SHP05878,Tucson,AZ,32.221743,-110.926479,Fort Worth,TX,32.755489,-97.330766,765.21,15.33,8438,460,DRV161,498.44,25.57
SHP05879,Oklahoma City,OK,35.46756,-97.516428,Portland,OR,45.515232,-122.678447,1550.24,33.95,70474,1366,DRV160,1103.39,9.16
SHP05880,Milwaukee,WI,43.038902,-87.906474,New York,NY,40.712776,-74.005974,724.46,14.67,17081,800,DRV042,532.01,29.41
SHP05881,Denver,CO,39.739235,-104.990251,Indianapolis,IN,39.768402,-86.158068,955.23,22.58,25791,1824,DRV178,719.21,35.92
SHP05882,Boston,MA,42.360082,-71.05888,Colorado Springs,CO,38.833882,-104.821363,1991.48,43.19,5839,1467,DRV110,1297.4,35.76
SHP05883,Charlotte,NC,35.227085,-80.843124,Louisville,KY,38.252665,-85.758456,360.95,7.24,24111,598,DRV187,273.81,8.6
SHP05884,Baltimore,MD,39.290385,-76.612189,Philadelphia,PA,39.952583,-75.165222,95.75,2.18,74141,2135,DRV007,60.93,13.11
SHP05885,Dallas,TX,32.776664,-96.796988,San Francisco,CA,37.774929,-122.419416,1414.05,32.83,52177,1025,DRV065,1059.76,20.67
SHP05886,Orlando,FL,28.538336,-81.379234,San Francisco,CA,37.774929,-122.419416,2397.17,52.45,13129,3764,DRV110,1529.1,0.49
SHP05887,Tucson,AZ,32.221743,-110.926479,Columbus,OH,39.961176,-82.998794,1806.99,38.06,65660,1053,DRV048,1331.83,1.63
SHP05888,Fort Worth,TX,32.755489,-97.330766,Kansas City,MO,39.099728,-94.578567,513.92,10.34,56133,1152,DRV136,382.5,38.73
SHP05889,Sacramento,CA,38.581572,-121.4944,Portland,OR,45.515232,-122.678447,504.69,11.66,29146,1582,DRV142,384.27,45.83
SHP05890,Las Vegas,NV,36.169941,-115.13983,Atlanta,GA,33.748995,-84.387982,1674.47,35.48,48101,1903,DRV168,1108.17,43.94
SHP05891,Portland,OR,45.515232,-122.678447,Raleigh,NC,35.779589,-78.638179,2678.56,54.15,17053,1458,DRV179,1748.85,15.63
SHP05892,Albuquerque,NM,35.084385,-106.650422,Raleigh,NC,35.779589,-78.638179,1548.8,32.19,57583,3598,DRV154,1148.93,5.48
SHP05893,Long Beach,CA,33.77005,-118.193739,San Francisco,CA,37.774929,-122.419416,414.15,9.04,39285,3642,DRV130,298.66,9.86
SHP05894,Chicago,IL,41.878113,-87.629799,Tucson,AZ,32.221743,-110.926479,1406.67,31.2,31953,2283,DRV048,967.94,6.34
SHP05895,Indianapolis,IN,39.768402,-86.158068,Baltimore,MD,39.290385,-76.612189,574.58,12.43,67832,2715,DRV058,414.63,18.16
SHP05896,Jacksonville,FL,30.332184,-81.655651,Nashville,TN,36.162664,-86.781601,519.86,11,38832,1201,DRV145,353.74,1.87
SHP05897,Indianapolis,IN,39.768402,-86.158068,Phoenix,AZ,33.448376,-112.074037,1512.23,32.78,75936,2746,DRV181,1006.65,46.15
SHP05898,Louisville,KY,38.252665,-85.758456,Dallas,TX,32.776664,-96.796988,763.3,16.34,10472,3936,DRV196,535.66,43.03
SHP05899,Fort Worth,TX,32.755489,-97.330766,Colorado Springs,CO,38.833882,-104.821363,648.19,13.32,40958,250,DRV069,485.74,42.81
SHP05900,Virginia Beach,VA,36.852929,-75.977985,Jacksonville,FL,30.332184,-81.655651,569.48,11.79,20170,2186,DRV084,377.02,17.21
SHP05901,Philadelphia,PA,39.952583,-75.165222,Portland,OR,45.515232,-122.678447,2391.97,48.45,53622,3685,DRV177,1776.3,37.87
SHP05902,Dallas,TX,32.776664,-96.796988,Miami,FL,25.761681,-80.191788,1130.39,26.35,25428,1921,DRV025,812.05,18.8
SHP05903,Fresno,CA,36.737798,-119.787125,Virginia Beach,VA,36.852929,-75.977985,2387.05,51.14,14065,874,DRV057,1680.77,45.49
SHP05904,Omaha,NE,41.256537,-95.997988,Milwaukee,WI,43.038902,-87.906474,452.26,9.72,19587,939,DRV077,312.92,22.08
SHP05905,Oklahoma City,OK,35.46756,-97.516428,Raleigh,NC,35.779589,-78.638179,1067.32,23.99,8782,1404,DRV015,772.82,21.67
SHP05906,Virginia Beach,VA,36.852929,-75.977985,Oklahoma City,OK,35.46756,-97.516428,1210,28.28,29616,1763,DRV129,900.81,47.92
SHP05907,Denver,CO,39.739235,-104.990251,San Francisco,CA,37.774929,-122.419416,916.59,19.51,74477,2725,DRV054,636.36,4.79
SHP05908,El Paso,TX,31.761857,-106.485022,Portland,OR,45.515232,-122.678447,1311.25,29.42,40059,1937,DRV110,936.19,20.91
SHP05909,Mesa,AZ,33.415184,-111.831472,Colorado Springs,CO,38.833882,-104.821363,523.14,12.22,54548,3356,DRV175,402.56,43.19
SHP05910,Houston,TX,29.760427,-95.369803,Denver,CO,39.739235,-104.990251,948.98,20.57,53473,2556,DRV056,680.68,18.43
SHP05911,San Jose,CA,37.338208,-121.886329,Dallas,TX,32.776664,-96.796988,1478.58,33.59,36583,774,DRV078,966.13,10.42
SHP05912,Baltimore,MD,39.290385,-76.612189,Washington,DC,38.907192,-77.036871,36.87,0.79,42232,1764,DRV099,24.88,37.02
SHP05913,Omaha,NE,41.256537,-95.997988,El Paso,TX,31.761857,-106.485022,885.45,20.5,41514,3044,DRV085,567.69,8.85
SHP05914,Dallas,TX,32.776664,-96.796988,San Diego,CA,32.715736,-117.161087,1252.54,29.27,40780,475,DRV021,861.28,31.05
SHP05915,Baltimore,MD,39.290385,-76.612189,Charlotte,NC,35.227085,-80.843124,413.27,9.15,7965,2263,DRV059,262.52,25.5
SHP05916,San Diego,CA,32.715736,-117.161087,Louisville,KY,38.252665,-85.758456,1819.36,36.56,41684,1668,DRV197,1285.97,27.53
SHP05917,Orlando,FL,28.538336,-81.379234,Las Vegas,NV,36.169941,-115.13983,1950.05,45.77,51140,2383,DRV121,1341.27,13.45
SHP05918,Philadelphia,PA,39.952583,-75.165222,Kansas City,MO,39.099728,-94.578567,1047.36,24.18,52842,3282,DRV193,757.03,8.97
SHP05919,Mesa,AZ,33.415184,-111.831472,Fort Worth,TX,32.755489,-97.330766,961.03,21.07,25702,1312,DRV109,648.19,33.65
SHP05920,Salt Lake City,UT,40.760779,-111.891047,Jacksonville,FL,30.332184,-81.655651,1855.53,38.58,40596,196,DRV010,1227.33,13.98
SHP05921,Chicago,IL,41.878113,-87.629799,Raleigh,NC,35.779589,-78.638179,709.75,15.53,1194,2319,DRV052,500.99,30.59
SHP05922,Louisville,KY,38.252665,-85.758456,Fresno,CA,36.737798,-119.787125,2044.38,42.68,20174,1900,DRV178,1503.3,43.67
SHP05923,Tucson,AZ,32.221743,-110.926479,Albuquerque,NM,35.084385,-106.650422,338.03,7.73,59813,1170,DRV150,219.29,11.15
SHP05924,Oklahoma City,OK,35.46756,-97.516428,Las Vegas,NV,36.169941,-115.13983,1059.69,23.9,36578,3031,DRV071,676.65,23.3
SHP05925,Las Vegas,NV,36.169941,-115.13983,Nashville,TN,36.162664,-86.781601,1639.55,34.74,1095,3293,DRV175,1034.93,39.18
SHP05926,Omaha,NE,41.256537,-95.997988,Milwaukee,WI,43.038902,-87.906474,487.95,10.72,28931,630,DRV175,312.63,32.33
SHP05927,Phoenix,AZ,33.448376,-112.074037,Milwaukee,WI,43.038902,-87.906474,1613.55,34.47,73463,3073,DRV070,1215.17,39.45
SHP05928,Virginia Beach,VA,36.852929,-75.977985,San Jose,CA,37.338208,-121.886329,2612.45,57.33,76207,950,DRV114,1733.63,6.75
SHP05929,Seattle,WA,47.606209,-122.332071,Kansas City,MO,39.099728,-94.578567,1671.44,35.49,41035,3423,DRV087,1209.37,21.75
SHP05930,Louisville,KY,38.252665,-85.758456,Mesa,AZ,33.415184,-111.831472,1458.97,31.27,48680,2022,DRV020,1122.02,42.93
SHP05931,New York,NY,40.712776,-74.005974,Chicago,IL,41.878113,-87.629799,766.13,18.11,14859,1734,DRV043,510.6,11.54
SHP05932,Denver,CO,39.739235,-104.990251,Seattle,WA,47.606209,-122.332071,1165.26,26.44,8074,1219,DRV126,861.35,4.75
SHP05933,San Antonio,TX,29.424122,-98.493628,San Francisco,CA,37.774929,-122.419416,1427.75,32.03,73721,1137,DRV072,1022.15,34.36
SHP05934,Dallas,TX,32.776664,-96.796988,Mesa,AZ,33.415184,-111.831472,910.36,18.97,23203,2768,DRV039,668.97,45.74
SHP05935,Tucson,AZ,32.221743,-110.926479,San Jose,CA,37.338208,-121.886329,774.86,16.24,13773,3324,DRV011,592.67,19.12
SHP05936,Houston,TX,29.760427,-95.369803,Albuquerque,NM,35.084385,-106.650422,726.05,17.08,37472,3432,DRV104,489.07,38.54
SHP05937,Austin,TX,30.267153,-97.743061,Milwaukee,WI,43.038902,-87.906474,1013.73,22.34,5599,3392,DRV109,761.23,45.96
SHP05938,Indianapolis,IN,39.768402,-86.158068,Chicago,IL,41.878113,-87.629799,184.14,4.24,23005,622,DRV128,126.92,6.8
SHP05939,Seattle,WA,47.606209,-122.332071,Chicago,IL,41.878113,-87.629799,1824.92,39.77,56628,3780,DRV081,1263.3,0.73
SHP05940,Salt Lake City,UT,40.760779,-111.891047,Washington,DC,38.907192,-77.036871,1906.53,41.75,29451,578,DRV038,1386.6,35.81
SHP05941,Louisville,KY,38.252665,-85.758456,Albuquerque,NM,35.084385,-106.650422,1209.77,26.05,39150,1726,DRV199,892.99,0.24
SHP05942,Seattle,WA,47.606209,-122.332071,Denver,CO,39.739235,-104.990251,1080.67,23.87,52827,1291,DRV127,690.13,47.41
SHP05943,Orlando,FL,28.538336,-81.379234,New York,NY,40.712776,-74.005974,933.67,21.41,8317,270,DRV074,634.57,24.11
SHP05944,Columbus,OH,39.961176,-82.998794,Baltimore,MD,39.290385,-76.612189,328.02,7.01,41078,2086,DRV103,237.34,21.89
SHP05945,Milwaukee,WI,43.038902,-87.906474,Dallas,TX,32.776664,-96.796988,871.17,19.86,7825,3487,DRV119,609.4,24.09
SHP05946,Omaha,NE,41.256537,-95.997988,Oklahoma City,OK,35.46756,-97.516428,426.81,9.85,61648,1752,DRV156,324.7,16.8
SHP05947,Milwaukee,WI,43.038902,-87.906474,Phoenix,AZ,33.448376,-112.074037,1528.36,34.29,19848,1335,DRV143,1163.43,19.61
SHP05948,Jacksonville,FL,30.332184,-81.655651,Tucson,AZ,32.221743,-110.926479,1694.71,37.28,72028,3792,DRV087,1084.02,32.77
SHP05949,Oklahoma City,OK,35.46756,-97.516428,Seattle,WA,47.606209,-122.332071,1646.19,33.16,11508,1736,DRV034,1265.05,39.15
SHP05950,Virginia Beach,VA,36.852929,-75.977985,Atlanta,GA,33.748995,-84.387982,596.67,12.25,53423,2393,DRV120,388.37,6.4
SHP05951,Fresno,CA,36.737798,-119.787125,Austin,TX,30.267153,-97.743061,1312.49,28.14,17568,3028,DRV176,838.96,5.53
SHP05952,Columbus,OH,39.961176,-82.998794,Atlanta,GA,33.748995,-84.387982,479.95,10.65,52003,2337,DRV069,366.17,24.95
SHP05953,Oklahoma City,OK,35.46756,-97.516428,El Paso,TX,31.761857,-106.485022,563.28,13.15,26246,2996,DRV126,396.81,31.17
SHP05954,Jacksonville,FL,30.332184,-81.655651,Philadelphia,PA,39.952583,-75.165222,725.85,14.54,68671,1726,DRV011,538.03,31.7
SHP05955,Columbus,OH,39.961176,-82.998794,Philadelphia,PA,39.952583,-75.165222,421.89,9.75,1632,2700,DRV073,314.28,40.27
SHP05956,Miami,FL,25.761681,-80.191788,Denver,CO,39.739235,-104.990251,1723.58,38.61,22289,1870,DRV088,1114.84,28.01
SHP05957,Salt Lake City,UT,40.760779,-111.891047,Miami,FL,25.761681,-80.191788,2091.18,45.02,74081,1604,DRV028,1560.3,10.59
SHP05958,Long Beach,CA,33.77005,-118.193739,Salt Lake City,UT,40.760779,-111.891047,640.61,14.63,70927,1325,DRV083,416.95,30.12
SHP05959,Memphis,TN,35.149534,-90.04898,Houston,TX,29.760427,-95.369803,529.8,11.09,28420,3892,DRV094,346.49,1.74
SHP05960,Boston,MA,42.360082,-71.05888,Charlotte,NC,35.227085,-80.843124,804.67,16.31,1936,632,DRV024,570.87,13.16
SHP05961,Dallas,TX,32.776664,-96.796988,Louisville,KY,38.252665,-85.758456,741.49,16.54,12552,2440,DRV034,550.86,34.22
SHP05962,El Paso,TX,31.761857,-106.485022,San Antonio,TX,29.424122,-98.493628,479.67,9.98,76275,902,DRV037,343.7,39.77
SHP05963,Phoenix,AZ,33.448376,-112.074037,San Jose,CA,37.338208,-121.886329,650.36,15.23,72663,2036,DRV130,485.14,13.58
SHP05964,Philadelphia,PA,39.952583,-75.165222,Louisville,KY,38.252665,-85.758456,552.1,11.39,51673,2400,DRV015,417.68,39.38
SHP05965,Milwaukee,WI,43.038902,-87.906474,Jacksonville,FL,30.332184,-81.655651,934.85,19.12,40164,1318,DRV090,639.5,2.11
SHP05966,Phoenix,AZ,33.448376,-112.074037,Baltimore,MD,39.290385,-76.612189,1970.29,45.95,61339,2298,DRV135,1431.24,33.43
SHP05967,San Diego,CA,32.715736,-117.161087,Fort Worth,TX,32.755489,-97.330766,1299.3,26.31,49343,2636,DRV020,973.46,39.43
SHP05968,Baltimore,MD,39.290385,-76.612189,Milwaukee,WI,43.038902,-87.906474,621.76,14.15,65409,1101,DRV066,403.38,32.19
SHP05969,Houston,TX,29.760427,-95.369803,El Paso,TX,31.761857,-106.485022,764.7,15.81,58442,2152,DRV124,504.33,46
SHP05970,Salt Lake City,UT,40.760779,-111.891047,Las Vegas,NV,36.169941,-115.13983,354.44,7.96,18303,2683,DRV030,256.75,18.46
SHP05971,Memphis,TN,35.149534,-90.04898,New York,NY,40.712776,-74.005974,1076.93,23.32,1151,2205,DRV124,825.72,16.73
SHP05972,Houston,TX,29.760427,-95.369803,Long Beach,CA,33.77005,-118.193739,1325.79,27.19,65942,2646,DRV104,996.11,4.47
SHP05973,Portland,OR,45.515232,-122.678447,Fort Worth,TX,32.755489,-97.330766,1645.49,35.02,41001,1825,DRV109,1055.22,25.3
SHP05974,Fort Worth,TX,32.755489,-97.330766,Louisville,KY,38.252665,-85.758456,760.58,17.92,72204,1226,DRV180,533.65,38.27
SHP05975,Jacksonville,FL,30.332184,-81.655651,Columbus,OH,39.961176,-82.998794,677.38,15.27,79995,3782,DRV138,492.81,7.41
SHP05976,Dallas,TX,32.776664,-96.796988,Seattle,WA,47.606209,-122.332071,1898.88,40.7,60552,1720,DRV144,1347.88,4.24
SHP05977,Fort Worth,TX,32.755489,-97.330766,Fresno,CA,36.737798,-119.787125,1275.51,25.59,60186,3730,DRV090,931.87,30.02
SHP05978,El Paso,TX,31.761857,-106.485022,Boston,MA,42.360082,-71.05888,2061.58,41.79,53292,1383,DRV045,1571.51,42.59
SHP05979,Indianapolis,IN,39.768402,-86.158068,Portland,OR,45.515232,-122.678447,2103.4,44.55,27363,3347,DRV057,1512.17,10.09
SHP05980,Charlotte,NC,35.227085,-80.843124,Los Angeles,CA,34.052235,-118.243683,2027.82,44.45,57841,2642,DRV047,1426.84,26.54
SHP05981,Dallas,TX,32.776664,-96.796988,San Diego,CA,32.715736,-117.161087,1259.31,28.19,33964,3757,DRV073,963.64,26.93
SHP05982,Seattle,WA,47.606209,-122.332071,Denver,CO,39.739235,-104.990251,1137.99,23.25,59928,654,DRV177,742.52,12.72
SHP05983,New York,NY,40.712776,-74.005974,Portland,OR,45.515232,-122.678447,2373.38,53.67,1500,2869,DRV002,1653.07,12.89
SHP05984,Kansas City,MO,39.099728,-94.578567,Philadelphia,PA,39.952583,-75.165222,1044.87,23.64,25533,1061,DRV060,709.88,45.16
SHP05985,Philadelphia,PA,39.952583,-75.165222,Jacksonville,FL,30.332184,-81.655651,781.34,16.18,33077,3863,DRV022,512.57,27.81
SHP05986,Philadelphia,PA,39.952583,-75.165222,Washington,DC,38.907192,-77.036871,139.31,2.82,29881,1210,DRV072,99.55,13.18
SHP05987,Boston,MA,42.360082,-71.05888,Tucson,AZ,32.221743,-110.926479,2312.92,51.8,59544,3300,DRV098,1520.75,33.86
SHP05988,Raleigh,NC,35.779589,-78.638179,Portland,OR,45.515232,-122.678447,2316.79,47.11,14157,3063,DRV119,1717,35.28
SHP05989,Indianapolis,IN,39.768402,-86.158068,Philadelphia,PA,39.952583,-75.165222,629.11,13.8,67743,1462,DRV115,396.65,26.64
SHP05990,Denver,CO,39.739235,-104.990251,Seattle,WA,47.606209,-122.332071,1083.96,24.39,54825,3102,DRV112,733.89,0.8
SHP05991,Washington,DC,38.907192,-77.036871,Denver,CO,39.739235,-104.990251,1432.34,30.58,46085,573,DRV173,911.88,19.32
SHP05992,San Jose,CA,37.338208,-121.886329,Mesa,AZ,33.415184,-111.831472,687.36,14.64,67765,1913,DRV113,435.17,25.07
SHP05993,Indianapolis,IN,39.768402,-86.158068,Virginia Beach,VA,36.852929,-75.977985,604.5,12.28,17612,2229,DRV118,443.54,46.66
SHP05994,Seattle,WA,47.606209,-122.332071,Memphis,TN,35.149534,-90.04898,2020.34,41.35,1907,2580,DRV169,1406.25,38.81
SHP05995,Charlotte,NC,35.227085,-80.843124,Jacksonville,FL,30.332184,-81.655651,370.72,8.28,43825,2266,DRV053,264.69,45.73
SHP05996,San Antonio,TX,29.424122,-98.493628,Sacramento,CA,38.581572,-121.4944,1419.88,31.8,62693,3720,DRV178,1016.2,37.94
SHP05997,Miami,FL,25.761681,-80.191788,Louisville,KY,38.252665,-85.758456,908.66,20.85,38584,2128,DRV045,635.75,36.63
SHP05998,Colorado Springs,CO,38.833882,-104.821363,Indianapolis,IN,39.768402,-86.158068,1032.11,21.23,63808,1762,DRV054,737.75,24.34
SHP05999,Fort Worth,TX,32.755489,-97.330766,Louisville,KY,38.252665,-85.758456,773.12,15.64,64220,2922,DRV192,491.2,43.65
SHP06000,Denver,CO,39.739235,-104.990251,Kansas City,MO,39.099728,-94.578567,554.03,12.55,66528,1536,DRV047,353.78,7.23
SHP06001,Omaha,NE,41.256537,-95.997988,Indianapolis,IN,39.768402,-86.158068,515.86,11.72,30157,263,DRV030,369.1,15.98
SHP06002,Seattle,WA,47.606209,-122.332071,San Francisco,CA,37.774929,-122.419416,744.83,16.57,73166,623,DRV053,563.72,31.03
SHP06003,Phoenix,AZ,33.448376,-112.074037,Orlando,FL,28.538336,-81.379234,2041.78,43.02,30694,2063,DRV113,1371.01,19.15
SHP06004,Nashville,TN,36.162664,-86.781601,Houston,TX,29.760427,-95.369803,757.1,15.39,73638,3372,DRV005,511.15,46.39
SHP06005,San Jose,CA,37.338208,-121.886329,Louisville,KY,38.252665,-85.758456,2076.96,47.26,67727,2515,DRV058,1535.2,3.06
SHP06006,Tucson,AZ,32.221743,-110.926479,El Paso,TX,31.761857,-106.485022,281.85,6.26,21945,3446,DRV008,188.4,2.66
SHP06007,El Paso,TX,31.761857,-106.485022,Nashville,TN,36.162664,-86.781601,1218.7,28.52,70983,691,DRV198,907.57,10.72
SHP06008,Dallas,TX,32.776664,-96.796988,Philadelphia,PA,39.952583,-75.165222,1390.77,28.93,63795,1524,DRV148,960.84,16.77
SHP06009,San Francisco,CA,37.774929,-122.419416,Sacramento,CA,38.581572,-121.4944,73,1.67,65694,2479,DRV159,48.9,41.43
SHP06010,Chicago,IL,41.878113,-87.629799,Colorado Springs,CO,38.833882,-104.821363,927.03,21.33,21213,3364,DRV050,618.07,14.41
SHP06011,Phoenix,AZ,33.448376,-112.074037,Columbus,OH,39.961176,-82.998794,1818.44,37.83,31371,3135,DRV133,1197.63,40.99
SHP06012,Atlanta,GA,33.748995,-84.387982,Denver,CO,39.739235,-104.990251,1375.66,28.07,43703,3641,DRV022,983.39,22.5
SHP06013,Colorado Springs,CO,38.833882,-104.821363,Fresno,CA,36.737798,-119.787125,801.83,17.93,78803,667,DRV069,582.92,11.05
SHP06014,Fresno,CA,36.737798,-119.787125,Orlando,FL,28.538336,-81.379234,2607.76,58.36,67583,1256,DRV196,1910.64,38.61
SHP06015,Nashville,TN,36.162664,-86.781601,Chicago,IL,41.878113,-87.629799,398.34,8.97,28568,3954,DRV059,266.3,10.54
SHP06016,Virginia Beach,VA,36.852929,-75.977985,Indianapolis,IN,39.768402,-86.158068,649.95,14.9,70918,2352,DRV035,458.87,15.02
SHP06017,Orlando,FL,28.538336,-81.379234,Los Angeles,CA,34.052235,-118.243683,2514.29,59.13,1042,1146,DRV128,1815.37,2.17
SHP06018,Mesa,AZ,33.415184,-111.831472,Baltimore,MD,39.290385,-76.612189,2071.06,46.51,24783,487,DRV136,1342.85,47.16
SHP06019,Indianapolis,IN,39.768402,-86.158068,Salt Lake City,UT,40.760779,-111.891047,1310.13,27.12,28717,2495,DRV045,869.1,31
SHP06020,New York,NY,40.712776,-74.005974,San Diego,CA,32.715736,-117.161087,2350.25,52.53,60299,1483,DRV113,1560.86,19.65
SHP06021,Las Vegas,NV,36.169941,-115.13983,New York,NY,40.712776,-74.005974,2555.84,53.06,77861,488,DRV183,1795.36,10.58
SHP06022,Miami,FL,25.761681,-80.191788,Boston,MA,42.360082,-71.05888,1258.48,28.87,41096,2781,DRV141,964.48,27.84
SHP06023,Milwaukee,WI,43.038902,-87.906474,Dallas,TX,32.776664,-96.796988,929.76,20.87,43836,1910,DRV163,611.28,49.86
SHP06024,San Jose,CA,37.338208,-121.886329,Atlanta,GA,33.748995,-84.387982,2066.86,47.09,59049,1451,DRV142,1474.6,41.89
SHP06025,Chicago,IL,41.878113,-87.629799,Austin,TX,30.267153,-97.743061,1028.64,23.51,58777,1759,DRV171,700.81,48.74
SHP06026,Omaha,NE,41.256537,-95.997988,Philadelphia,PA,39.952583,-75.165222,1217.02,25.71,15086,272,DRV096,867.21,22.8
SHP06027,Los Angeles,CA,34.052235,-118.243683,Raleigh,NC,35.779589,-78.638179,2484.23,51.91,7340,884,DRV161,1808.56,35.99
SHP06028,Sacramento,CA,38.581572,-121.4944,New York,NY,40.712776,-74.005974,2693.23,62.4,50049,536,DRV180,1939.36,33.23
SHP06029,Jacksonville,FL,30.332184,-81.655651,Charlotte,NC,35.227085,-80.843124,360.1,8.19,57438,1265,DRV169,271.55,26.54
SHP06030,Atlanta,GA,33.748995,-84.387982,San Jose,CA,37.338208,-121.886329,2257.73,48.01,19818,2121,DRV096,1425.55,9.69
SHP06031,Chicago,IL,41.878113,-87.629799,Seattle,WA,47.606209,-122.332071,1677.6,34.72,11821,2309,DRV019,1090.48,17.06
SHP06032,Colorado Springs,CO,38.833882,-104.821363,Mesa,AZ,33.415184,-111.831472,568.67,12.83,70276,3394,DRV108,365.25,29.5
SHP06033,Austin,TX,30.267153,-97.743061,Boston,MA,42.360082,-71.05888,1906.62,44.48,54879,1809,DRV147,1255.89,43.86
SHP06034,San Diego,CA,32.715736,-117.161087,Oklahoma City,OK,35.46756,-97.516428,1256.81,26.09,40529,1813,DRV063,890.81,5.17
SHP06035,Detroit,MI,42.331429,-83.045753,Memphis,TN,35.149534,-90.04898,711.15,14.59,41013,2807,DRV147,470.87,21.86
SHP06036,Oklahoma City,OK,35.46756,-97.516428,Dallas,TX,32.776664,-96.796988,204.65,4.77,51445,196,DRV120,142.76,17.11
SHP06037,Raleigh,NC,35.779589,-78.638179,Colorado Springs,CO,38.833882,-104.821363,1415.74,29.29,33282,3233,DRV100,1013.39,41.57
SHP06038,Tucson,AZ,32.221743,-110.926479,Seattle,WA,47.606209,-122.332071,1401.17,31.79,53159,1021,DRV171,947.19,0.84
SHP06039,Detroit,MI,42.331429,-83.045753,Milwaukee,WI,43.038902,-87.906474,288.16,5.8,4080,3693,DRV130,197.82,45.75
SHP06040,Denver,CO,39.739235,-104.990251,Miami,FL,25.761681,-80.191788,1797.1,39.97,65765,569,DRV011,1196.02,16.62
SHP06041,Charlotte,NC,35.227085,-80.843124,Phoenix,AZ,33.448376,-112.074037,1826.44,39.59,45182,218,DRV116,1183.6,24.71
SHP06042,Columbus,OH,39.961176,-82.998794,El Paso,TX,31.761857,-106.485022,1358.29,28.75,22595,3228,DRV100,1037.93,2.22
SHP06043,Philadelphia,PA,39.952583,-75.165222,Las Vegas,NV,36.169941,-115.13983,2162.98,50.69,10759,2997,DRV037,1516.75,37.3
SHP06044,Nashville,TN,36.162664,-86.781601,Chicago,IL,41.878113,-87.629799,446.34,10.55,63251,841,DRV165,308.1,8.98
SHP06045,Denver,CO,39.739235,-104.990251,Jacksonville,FL,30.332184,-81.655651,1579.68,33.87,53960,1511,DRV140,1054.26,49.17
SHP06046,Sacramento,CA,38.581572,-121.4944,El Paso,TX,31.761857,-106.485022,970.29,19.77,51257,777,DRV098,629.24,1.25
SHP06047,Nashville,TN,36.162664,-86.781601,Las Vegas,NV,36.169941,-115.13983,1643.02,36.96,40499,698,DRV161,1038.47,49.39
SHP06048,Chicago,IL,41.878113,-87.629799,Colorado Springs,CO,38.833882,-104.821363,981.46,22.69,4400,677,DRV030,722.17,8.21
SHP06049,Indianapolis,IN,39.768402,-86.158068,Phoenix,AZ,33.448376,-112.074037,1586.26,32.33,48583,2895,DRV119,1091.02,25.62
